sentences,labels
4370.07,0
595,0
4965.07,0
1042.66,0
6007.73,0
"integral part of our contract. You, the buyer, accept that A. Schulman Terms and Conditions of Sale exclusively apply, superseding and excluding any and all terms and conditions",0
PKLINVEI,0
UL GmbH,0
Financial Service Center,0
DSM ENGINEERING PLASTICS B V,0
POSTBUS 43,0
"SITTARD, 6130 AA",0
Netherlands,0
Description,0
Performance Materials Services,0
Certification Requirements Investigation,0
Invoice:,0
32120000026,0
156071,0
7-Mar-19,0
12716591,0
G4010W/G4024T,0
NL859196665B01,0
NL004184543B01,0
Ine Cox,0
Quantity,0
1,0
UOM,0
Each,0
"7,200.00",0
VAT(21.000/0),0
"7,200.00",0
"7,200.00",0
"1,512.00",0
Applicant:,0
DSM ENGINEERING PLASTICS B V,0
POSTBUS 43,0
"SITTARD, 6130 AA",0
Netherlands,0
Account- 156071,0
Additional Information,0
Project Name,0
QMFZ2/8. Project 4788876560,0
Page 1 of 2,0
Invoice: 32120000026,0
UL GmbH,0
Electronic Funds Transfer,0
ccoun Nam,0
L,0
Account Currency,0
Bank Name and Address,0
UL GmbH,0
209975261,0
El-J,0
NL 13CHAS0209975261,0
CHASNL2X,0
JPMorgan Chase Bank,0
Atrium Building Floor 1,0
Strawinskylaan 3035,0
"Amsterdam, 1077 ZX",0
Netherlands,0
Preferred ACH file format: CTX,0
Supplier Information,0
Name and Address,0
UL GMBH Netherlands Branch,0
Westelvoortsedijk 60,0
"Arnhem, 6827 AT",0
Netherlands,0
376 4901.,0
Page 2 of 2,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
ÆORE,0
K4u-N,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
"RPR: Antvverpen, afdeling Tongeren",0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05151 +++,0
BLZ - FOLIO,0
1,0
KTG-19-051,0
Description,0
NL004184543B01,0
Quantity Unit,0
No.,0
1,0
2,0
3,0
4,0
5,0
6,0
Storage & handling K TN Genk Warehouse,0
19-Feb,0
P04500572741,0
Teknor Apex raw materials,0
Inbound,0
30 - #T Administrative fee per inbound shipment,0
7 Forfait,0
20 #T - Unloading of pallets from truck or ctr,0
1392 Tons,0
PUTTEMANS,0
"14,10",0
"3,78",0
"10,07",0
"16,62",0
"3,78",0
"3,47",0
EU44&EU196,0
"98,70",0
EU44&EU196,0
"526,18",0
EU44&EU196,0
Outbound,0
30 - #T Administrative surplus double input outb,0
30 - #T Administrative fee per outbound shipment,0
Real Estate,0
5 Forfait,0
5 Forfait,0
90 Tons,0
60 Pallet,0
"50,35",0
0,0
EU44&EU196,0
"83,10",0
0,0
EU44&EU196,0
"340,20",0
0,0
EU44&EU196,0
"208,20",0
0,0
EU44&EU196,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
ÆORE,0
K4u-N,0
KTG-19-051,0
"RPR: Antvverpen, afdeling Tongeren",0
BLZ - FOLIO,0
2,0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05151 +++,0
NL004184543B01,0
PUTTEMANS,0
VRIJ VAN BTW,0
EXEMPTION TVANAT,0
"1.306,73",0
BELASTBAAR-IMPOSABLE,0
TAXABLE,0
"o,oo",0
"o,oo",0
VOORSCHOTTEN-DEBOURS,0
PREPAYMENTS,0
"o,oo",0
KBC 409-0507521-61,0
IBAN: BE62 4090 5075 2161,0
BIC: KREDBEBB,0
Exploitation office:,0
Ketenislaan 1 - Kaai 1548,0
9130 Kallo,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
ÆORE,0
K4u-N,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
"RPR: Antvverpen, afdeling Tongeren",0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05959 +++,0
BLZ - FOLIO,0
1,0
KTG-19-059,0
Description,0
NL004184543B01,0
Quantity Unit,0
No.,0
1,0
2,0
Storage & handling K TN Genk Warehouse,0
19-Jan,0
DSM Genk - Geleen,0
4500574371,0
Outbound,0
30 - Administrative fee per outbound shipment Bulk,0
1 Forfait,0
10 - Bulking bags 25kg,0
25 Tons,0
PUTTEMANS,0
"16,62",0
"41,75",0
EU44&EU196,0
VRIJ VAN BTW,0
EXEMPTION TVANAT,0
"1.060,37",0
BELASTBAAR-IMPOSABLE,0
TAXABLE,0
"o,oo",0
"o,oo",0
VOORSCHOTTEN-DEBOURS,0
PREPAYMENTS,0
"o,oo",0
EU44&EU196,0
"16,62",0
EU44&EU196,0
"1 043, 75",0
KBC 409-0507521-61,0
IBAN: BE62 4090 5075 2161,0
BIC: KREDBEBB,0
Exploitation office:,0
Ketenislaan 1 - Kaai 1548,0
9130 Kallo,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
ÆORE,0
K4u-N,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
"RPR: Antvverpen, afdeling Tongeren",0
BLZ - FOLIO,0
1,0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/06060 +++,0
KTG-19-060,0
Description,0
No.,0
1,0
2,0
NL004184543B01,0
Quantity Unit,0
5 Unit,0
1,0
Tons,0
Storage & handling K TN Genk Warehouse,0
19-Jan,0
DSM Genk - Geleen,0
4500574786,0
Outbound,0
10 - Waiting hours bulking,0
PUTTEMANS,0
"45,00",0
"125,88",0
EU44&EU196,0
VRIJ VAN BTW,0
EXEMPTION TVANAT,0
"350,88",0
BELASTBAAR-IMPOSABLE,0
TAXABLE,0
"o,oo",0
"o,oo",0
VOORSCHOTTEN-DEBOURS,0
PREPAYMENTS,0
"o,oo",0
EU44&EU196,0
"225,00",0
EU44&EU196,0
"125,88",0
KBC 409-0507521-61,0
IBAN: BE62 4090 5075 2161,0
BIC: KREDBEBB,0
Exploitation office:,0
Ketenislaan 1 - Kaai 1548,0
9130 Kallo,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
ÆORE,0
K4u-N,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
"RPR: Antvverpen, afdeling Tongeren",0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/06262 +++,0
BLZ - FOLIO,0
1,0
KTG-19-062,0
Description,0
NL004184543B01,0
Quantity Unit,0
No.,0
1,0
2,0
Storage & handling K TN Genk Warehouse,0
19-Feb,0
DSM Genk - Geleen,0
4500577920,0
Outbound,0
30 - Administrative fee per outbound shipment Bulk,0
1 Forfait,0
10 - Bulking bags 25kg,0
"23,75 Tons",0
PUTTEMANS,0
"16,62",0
"41,75",0
EU44&EU196,0
VRIJ VAN BTW,0
EXEMPTION TVANAT,0
"1.008, 18",0
BELASTBAAR-IMPOSABLE,0
TAXABLE,0
"o,oo",0
"o,oo",0
VOORSCHOTTEN-DEBOURS,0
PREPAYMENTS,0
"o,oo",0
EU44&EU196,0
"16,62",0
EU44&EU196,0
991,0
KBC 409-0507521-61,0
IBAN: BE62 4090 5075 2161,0
BIC: KREDBEBB,0
Exploitation office:,0
Ketenislaan 1 - Kaai 1548,0
9130 Kallo,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
ÆORE,0
K4u-N,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
"RPR: Antvverpen, afdeling Tongeren",0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05656 +++,0
BLZ - FOLIO,0
1,0
KTG-19-056,0
Description,0
No.,0
1,0
NL004184543B01,0
Quantity Unit,0
75 Unit,0
Storage & handling K TN Genk Warehouse,0
19-Jan,0
DSM Genk - Geleen,0
4500574079,0
Outbound,0
10 - Waiting hours bulking,0
PUTTEMANS,0
"45,00",0
EU44&EU196,0
VRIJ VAN BTW,0
EXEMPTION TVANAT,0
"78,75",0
BELASTBAAR-IMPOSABLE,0
TAXABLE,0
"o,oo",0
"o,oo",0
VOORSCHOTTEN-DEBOURS,0
PREPAYMENTS,0
"o,oo",0
EU44&EU196,0
"78,75",0
KBC 409-0507521-61,0
IBAN: BE62 4090 5075 2161,0
BIC: KREDBEBB,0
Exploitation office:,0
Ketenislaan 1 - Kaai 1548,0
9130 Kallo,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
ÆORE,0
K4u-N,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
"RPR: Antvverpen, afdeling Tongeren",0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05252 +++,0
BLZ - FOLIO,0
1,0
KTG-19-052,0
Description,0
NL004184543B01,0
Quantity Unit,0
No.,0
1,0
2,0
3,0
4,0
5,0
Storage & handling K TN Genk Warehouse,0
19-Feb,0
P04500572738,0
Mitsubishi,0
Inbound,0
30 - Administrative fee per inbound shipment MEP,0
3 Forfait,0
20 MEP- Unloading of pallets from truck or ctr,0
"7,055 Tons",0
Outbound,0
30 - Administrative fee per outbound shipment MEP,0
14 Forfait,0
"30,755 Tons",0
Real Estate,0
PUTTEMANS,0
"14,10",0
"3,78",0
"16,62",0
"3,78",0
"3,47",0
EU44&EU196,0
"42,30",0
EU44&EU196,0
"26,67",0
EU44&EU196,0
"232,68",0
0,0
EU44&EU196,0
"116,25",0
0,0
Pallet,0
EU44&EU196,0
"2.508,81",0
EU44&EU196,0
723,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
ÆORE,0
K4u-N,0
KTG-19-052,0
"RPR: Antvverpen, afdeling Tongeren",0
BLZ - FOLIO,0
2,0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05252 +++,0
NL004184543B01,0
PUTTEMANS,0
VRIJ VAN BTW,0
EXEMPTION TVANAT,0
"2.926,71",0
BELASTBAAR-IMPOSABLE,0
TAXABLE,0
"o,oo",0
"o,oo",0
VOORSCHOTTEN-DEBOURS,0
PREPAYMENTS,0
"o,oo",0
KBC 409-0507521-61,0
IBAN: BE62 4090 5075 2161,0
BIC: KREDBEBB,0
Exploitation office:,0
Ketenislaan 1 - Kaai 1548,0
9130 Kallo,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
ÆORE,0
K4u-N,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
"RPR: Antvverpen, afdeling Tongeren",0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05353 +++,0
BLZ - FOLIO,0
1,0
KTG-19-053,0
Description,0
No.,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
NL004184543B01,0
Quantity Unit,0
131 Forfait,0
"2.234, 16508 Tons",0
Storage & handling K TN Genk Warehouse,0
19-Feb,0
P04500572739,0
DSM Genk - Geleen,0
Inbound,0
30 - Administrative fee per inbound shipment DEP,0
20 - Unloading of pallets from truck or container,0
20 - Unloading of packaging from truck or ctr,0
50 - Hourly fee additional request blue collar,0
50 - Hourly fee additional request white collar,0
Outbound,0
PUTTEMANS,0
"14,10",0
"3,78",0
"3,78",0
"28,55",0
"39,78",0
"2.670,oo",0
"10,07",0
"10,07",0
"10,07",0
"16,62",0
"16,62",0
EU44&EU196,0
"1.847,10",0
EU44&EU196,0
"8.445, 14",0
EU44&EU196,0
214,0
Piece,0
9716,0
Hour,0
1,0
Hour,0
1,0
Piece,0
95 Forfait,0
13 Forfait,0
76 Forfait,0
6 Forfait,0
95 Forfait,0
"808,92",0
0,0
EU44&EU196,0
"2.786,48",0
0,0
EU44&EU196,0
"39,78",0
0,0
10 - Transport additional request,0
3() - Administrative surplus double input outbound,0
30 - Administrative surplus double input outbound,0
30 - Administrative surplus double input outbound,0
30 - Administrative fee per outbound shipment Canc,0
30 - Administrative fee per outbound shipment DEP,0
EU44&EU196,0
"2.670,oo",0
0,0
EU44&EU196,0
"956,65",0
EU44&EU196,0
"130,91",0
0,0
EU44&EU196,0
"765,32",0
0,0
EU44&EU196,0
"99,72",0
0,0
EU44&EU196,0
"1.578,90",0
0,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
ÆORE,0
K4u-N,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
"RPR: Antvverpen, afdeling Tongeren",0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05353 +++,0
BLZ - FOLIO,0
2,0
KTG-19-053,0
Description,0
NL004184543B01,0
Quantity Unit,0
No.,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
30 - Administrative fee per outbound shipment DEP,0
13 Forfait,0
30 - Administrative fee per outbound shipment DEP,0
76 Forfait,0
"613,44612 Tons",0
"203,45 Tons",0
"915,12 Tons",0
254,0
Pallet,0
1,0
pallet,0
20 - Lashing and securing of outbound ctr/truck,0
11,0
Piece,0
20 - Lashing and securing of outbound ctr/truck,0
1,0
Piece,0
50 - Hourly fee additional request blue collar,0
15 Hour,0
50 - Hourly fee additional request white collar,0
"3,75",0
Hour,0
50 - Hourly fee additional request white collar,0
"0,25",0
Hour,0
5() - Hourly fee additional request white collar,0
Hour,0
20 - Provide bolt seal for outbound containers,0
Seal,0
20 - Provide bolt seal for outbound containers,0
1,0
Seal,0
PUTTEMANS,0
"16,62",0
"16,62",0
"3,78",0
"3,78",0
"3,78",0
"3,78",0
"3,78",0
"27 , 44",0
"27 , 44",0
"28,55",0
"39,78",0
"39,78",0
"39,78",0
"1,81",0
"1,81",0
EU44&EU196,0
"216,06",0
EU44&EU196,0
1.263112,0
EU44&EU196,0
"2318,83",0
"769,04",0
EU44,0
EU44&EU196,0
"3.459, 15",0
EU44&EU196,0
"960,12",0
0,0
EU44&EU196,0
"3,78",0
"301,84",0
0,0
ElJ44,0
0,0
27,0
EU44&EU196,0
0,0
EU44&EU196,0
"428,25",0
0,0
EU44&EU196,0
"149,18",0
"9,95",0
0,0
EU44,0
0,0
EU44&EU196,0
"19,89",0
EU146/03,0
"19,91",0
"1,81",0
0,0
ELM 38/01,0
0,0
28/02/2019,0
No.,0
1,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
Phone No.,0
BE-3600 GENK,0
Fax No.,0
CO,0
E-Mail,0
COO,0
Home Page,0
"2,5 Unit",0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
ÆORE,0
K4u-N,0
KTG-19-054,0
Description,0
"RPR: Antvverpen, afdeling Tongeren",0
BLZ - FOLIO,0
1,0
DATUM,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05454 +++,0
NL004184543B01,0
Quantity Unit,0
Storage & handling K TN Genk Warehouse,0
19-Jan,0
DSM Genk - Geleen,0
4500573606,0
Outbound,0
10 - Waiting hours bulking,0
PUTTEMANS,0
"45,00",0
EU44&EU196,0
VRIJ VAN BTW,0
EXEMPTION TVANAT,0
"112,50",0
BELASTBAAR-IMPOSABLE,0
TAXABLE,0
"o,oo",0
"o,oo",0
VOORSCHOTTEN-DEBOURS,0
PREPAYMENTS,0
"o,oo",0
EU44&EU196,0
"112,50",0
KBC 409-0507521-61,0
IBAN: BE62 4090 5075 2161,0
BIC: KREDBEBB,0
Exploitation office:,0
Ketenislaan 1 - Kaai 1548,0
9130 Kallo,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
ÆORE,0
K4u-N,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
"RPR: Antvverpen, afdeling Tongeren",0
BLZ - FOLIO,0
1,0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05555 +++,0
KTG-19-055,0
Description,0
NL004184543B01,0
Quantity Unit,0
No.,0
1,0
2,0
Storage & handling K TN Genk Warehouse,0
19-Jan,0
DSM Genk - Geleen,0
4500573609,0
Outbound,0
10 - Waiting hours bulking,0
"3,75",0
1,0
Unit,0
Tons,0
PUTTEMANS,0
"45,00",0
"125,88",0
EU44&EU196,0
VRIJ VAN BTW,0
EXEMPTION TVANAT,0
"294,63",0
BELASTBAAR-IMPOSABLE,0
TAXABLE,0
"o,oo",0
"o,oo",0
VOORSCHOTTEN-DEBOURS,0
PREPAYMENTS,0
"o,oo",0
EU44&EU196,0
"168,75",0
EU44&EU196,0
"125,88",0
KBC 409-0507521-61,0
IBAN: BE62 4090 5075 2161,0
BIC: KREDBEBB,0
Exploitation office:,0
Ketenislaan 1 - Kaai 1548,0
9130 Kallo,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
ÆORE,0
K4u-N,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
"RPR: Antvverpen, afdeling Tongeren",0
BLZ - FOLIO,0
1,0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05757 +++,0
KTG-19-057,0
Description,0
No.,0
1,0
NL004184543B01,0
Quantity Unit,0
4 Unit,0
Storage & handling K TN Genk Warehouse,0
19-Jan,0
DSM Genk - Geleen,0
4500574080,0
Outbound,0
10 - Waiting hours bulking,0
PUTTEMANS,0
"45,00",0
EU44&EU196,0
VRIJ VAN BTW,0
EXEMPTION TVANAT,0
"180,00",0
BELASTBAAR-IMPOSABLE,0
TAXABLE,0
"o,oo",0
"o,oo",0
VOORSCHOTTEN-DEBOURS,0
PREPAYMENTS,0
"o,oo",0
EU44&EU196,0
"180,00",0
KBC 409-0507521-61,0
IBAN: BE62 4090 5075 2161,0
BIC: KREDBEBB,0
Exploitation office:,0
Ketenislaan 1 - Kaai 1548,0
9130 Kallo,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
ÆORE,0
K4u-N,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
"RPR: Antvverpen, afdeling Tongeren",0
BLZ - FOLIO,0
1,0
DATUM,0
28/02/2019,0
VERVALDAG,0
ECHEANCE,0
28/04/2019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/05858 +++,0
KTG-19-058,0
Description,0
No.,0
1,0
2,0
NL004184543B01,0
Quantity Unit,0
"6,5 Unit",0
1,0
Tons,0
Storage & handling K TN Genk Warehouse,0
19-Jan,0
DSM Genk - Geleen,0
4500574264,0
Outbound,0
10 - Waiting hours bulking,0
PUTTEMANS,0
"45,00",0
"125,88",0
EU44&EU196,0
VRIJ VAN BTW,0
EXEMPTION TVANAT,0
"418,38",0
BELASTBAAR-IMPOSABLE,0
TAXABLE,0
"o,oo",0
"o,oo",0
VOORSCHOTTEN-DEBOURS,0
PREPAYMENTS,0
"o,oo",0
EU44&EU196,0
"292,50",0
EU44&EU196,0
"125,88",0
KBC 409-0507521-61,0
IBAN: BE62 4090 5075 2161,0
BIC: KREDBEBB,0
Exploitation office:,0
Ketenislaan 1 - Kaai 1548,0
9130 Kallo,0
Katoen Natie Terminal Genk,0
Geleenlaan 23,0
BE-3600 GENK,0
CO,0
COO,0
Phone No.,0
Fax No.,0
E-Mail,0
Home Page,0
+32 (089) 62 05 25,0
+32 (089) 62 05 10,0
FinanceKTG@katoennatie.com,0
wwvv.katoennatie.com,0
ÆORE,0
K4u-N,0
KTG-19-061,0
"RPR: Antvverpen, afdeling Tongeren",0
BLZ - FOLIO,0
2,0
DATUM,0
27/02/2019,0
VERVALDAG,0
ECHEANCE,0
2710412019,0
DSM ENGINEERING PLASTICS BV,0
Financial Service Center,0
NL 6130 AA SITTARD,0
THE NETHERLANDS,0
Standard Format Message: +++ 041/0019/06161 +++,0
NL004184543B01,0
PUTTEMANS,0
VRIJ VAN BTW,0
EXEMPTION TVANAT,0
"15.419,20",0
BELASTBAAR-IMPOSABLE,0
TAXABLE,0
"o,oo",0
"o,oo",0
VOORSCHOTTEN-DEBOURS,0
PREPAYMENTS,0
"o,oo",0
KBC 409-0507521-61,0
IBAN: BE62 4090 5075 2161,0
BIC: KREDBEBB,0
Exploitation office:,0
Ketenislaan 1 - Kaai 1548,0
9130 Kallo,0
SBDP,0
INTERNATIONAL,0
DSM ENGINEERING PLASTICS BV,0
BDP NETHERLANDS BV.,0
NLS19012934,0
1245502958,0
OUDELANDSEWEG 29,0
3194 AR HOOGVLIET,0
THE NETHERLANDS,0
Page,0
7/3/2019,0
lofl,0
POSTBUS 43,0
6130AA SITTARD,0
NETHERLANDS,0
IM13000687,0
HSBC Amsterdam The Netherlands / BIC: HSBCNL2A,0
Euro accountnr: IBAN NL92HSBC0737422238,0
4500572730,0
8/2/2019,0
"SHANGHAI, CHINA",0
Containers:,0
PCIU2951708,0
ETS:,0
31/12/18,0
NL004184543B01,0
ETA:,0
8/2/2019,0
PORT OF LOAD:,0
"SHANGHAI, CHINA",0
SHIPPER:,0
DSM ENGINEERING PLASTIC,0
VESSEL:,0
COSCO ENGLAND,0
PORT OF DISCHARGE:,0
"ANTWERPEN, BELGIUM",0
CONSIGNEE:,0
DSM ENGINEERING PLASTIC,0
B/L NUMBER:,0
SHLF80089400,0
"GENK, BELGIUM",0
DESCRIPTION OF CHARGES,0
Description of,0
8,0
PALLETS LOADED INTO,0
1 20' CONTAINER(S),0
AKULON K-X6434/99.99.99]42290,0
THC (TERMINAL HANDLING CHARGES),0
TRANSPORT CHARGES,0
IMPORT DUTIES,0
HANDLING,0
"1.741,14",0
"o,oo",0
Weight:,0
"6.180,00",0
NOT TAXABLE,0
"293,00",0
"484,00",0
"856,01",0
108 13,0
BDP FILE NUMBER: 1245502958 INDEX 1,0
4500572730,0
CBM:,0
"10,80",0
TAXABLE,0
"o,oo",0
"o,oo",0
"o,oo",0
1.741 14,0
"1.741,14",0
15/05/19,0
"BDP NETHERLANDS BV, Oudelandseweg 29, 3194AR Ho viiet",0
The )-10-26305901 Fax: +(31,0
ASSISTANT:,0
Did( Jan Hoek,0
https://www.bdpinternational.corWuploa(WattaÜ1ments/cj8nfi6bOOsjs6qph 1 wtv2ef-bdp-terms-and-conditions-0f-service .pdf,0
SBDP,0
INTERNATIONAL,0
DSM ENGINEERING PLASTICS BV,0
BDP NETHERLANDS BV.,0
NLS19012908,0
1245503936,0
OUDELANDSEWEG 29,0
3194 AR HOOGVLIET,0
THE NETHERLANDS,0
Page,0
7/3/2019,0
lofl,0
POSTBUS 43,0
6130AA SITTARD,0
NETHERLANDS,0
IM13000687,0
HSBC Amsterdam The Netherlands / BIC: HSBCNL2A,0
Euro accountnr: IBAN NL92HSBC0737422238,0
4500578290,0
6/3/2019,0
Containers:,0
ETS:,0
5/3/2019,0
NL004184543B01,0
ETA:,0
6/3/2019,0
PORT OF LOAD:,0
"ANTWERPEN, BELGIUM",0
SHIPPER:,0
ARPADIS BENELUX NM.,0
VESSEL:,0
TRUCK,0
PORT OF DISCHARGE:,0
"ROTTERDAM, NETHERLANDS",0
CONSIGNEE:,0
DSM ENGINEERING PLASTIC,0
B/L NUMBER:,0
EMMEN,0
DESCRIPTION OF CHARGES,0
Description of,0
1,0
BIG BAGS,0
ADIPIC ACID BIGBAG IOOOKG,0
HANDLING,0
Weight:,0
"1.000,00",0
NOT TAXABLE,0
108.13,0
"108,13",0
"108,13",0
"o,oo",0
CBM:,0
500,0
TAXABLE,0
"o,oo",0
"o,oo",0
0 00,0
"o,oo",0
BDP FILE NUMBER: 1245503936 INDEX 1,0
4500578290,0
15/05/19,0
"BDP NETHERLANDS BV, Oudelandseweg 29, 3194AR Ho viiet",0
The )-10-26305901 Fax: +(31,0
